story_index,doc_key,story_id,model_type,prompt_type,seed,num_story_images,source_file
1079,5721,59,llama4scout,large,42,5,llama4scout_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1080,4797,0,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1081,2722,1,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1082,6729,2,llama4scout,large,43,10,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1083,11543,3,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1084,7065,4,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1085,721,5,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1086,3230,6,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1087,11719,7,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1088,6111,8,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1089,11340,9,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1090,11678,10,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1091,10499,11,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1092,2702,12,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1093,7195,13,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1094,12358,14,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1095,5540,15,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1096,11457,16,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1097,4173,17,llama4scout,large,43,9,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1098,5265,18,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1099,6921,19,llama4scout,large,43,11,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1100,6847,20,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1101,515,21,llama4scout,large,43,10,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1102,3295,22,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1103,9914,23,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1104,6878,24,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1105,5062,25,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1106,1214,26,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1107,5047,27,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1108,8154,28,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1109,6215,29,llama4scout,large,43,7,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1110,1467,30,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1111,2926,31,llama4scout,large,43,7,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1112,2400,32,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1113,5349,33,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1114,8551,34,llama4scout,large,43,8,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1115,723,35,llama4scout,large,43,10,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1116,13596,36,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1117,3761,37,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1118,10486,38,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1119,7150,39,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1120,8061,40,llama4scout,large,43,9,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1121,9334,41,llama4scout,large,43,7,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1122,4047,42,llama4scout,large,43,9,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1123,5201,43,llama4scout,large,43,9,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1124,11260,44,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1125,12423,45,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1126,5721,46,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1127,7596,47,llama4scout,large,43,7,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1128,733,48,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1129,7702,49,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1130,948,50,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1131,8085,51,llama4scout,large,43,7,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1132,13683,52,llama4scout,large,43,10,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1133,345,53,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1134,9418,54,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1135,3891,55,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1136,10408,56,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1137,11541,57,llama4scout,large,43,6,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1138,1111,58,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1139,1201,59,llama4scout,large,43,5,llama4scout_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1140,345,0,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1141,10408,1,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1142,5047,2,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1143,6847,3,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1144,1467,4,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1145,515,5,llama4scout,large,44,10,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1146,8154,6,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1147,3295,7,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1148,11541,8,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1149,2400,9,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1150,2702,10,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1151,1111,11,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1152,5265,12,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1153,9914,13,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1154,11340,14,llama4scout,large,44,8,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1155,10499,15,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1156,948,16,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1157,4047,17,llama4scout,large,44,8,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1158,8085,18,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1159,3761,19,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1160,3230,20,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1161,7702,21,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1162,2722,22,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1163,5201,23,llama4scout,large,44,10,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1164,5721,24,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1165,5062,25,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1166,5349,26,llama4scout,large,44,7,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1167,6878,27,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1168,3891,28,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1169,4797,29,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1170,1201,30,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1171,6729,31,llama4scout,large,44,11,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1172,8061,32,llama4scout,large,44,9,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1173,2926,33,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1174,11719,34,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1175,4173,35,llama4scout,large,44,9,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1176,723,36,llama4scout,large,44,10,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1177,11543,37,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1178,10486,38,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1179,6215,39,llama4scout,large,44,8,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1180,11678,40,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1181,6921,41,llama4scout,large,44,8,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1182,7150,42,llama4scout,large,44,8,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1183,7065,43,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1184,6111,44,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1185,1214,45,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1186,12358,46,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1187,7596,47,llama4scout,large,44,7,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1188,733,48,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1189,11457,49,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1190,5540,50,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1191,7195,51,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1192,8551,52,llama4scout,large,44,8,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1193,11260,53,llama4scout,large,44,8,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1194,12423,54,llama4scout,large,44,7,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1195,721,55,llama4scout,large,44,5,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1196,13596,56,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1197,9334,57,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1198,9418,58,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1199,13683,59,llama4scout,large,44,6,llama4scout_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1200,5540,0,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1201,5201,1,llama4scout,original,42,8,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1202,10408,2,llama4scout,original,42,6,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1203,2400,3,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1204,6215,4,llama4scout,original,42,7,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1205,6921,5,llama4scout,original,42,7,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1206,5047,6,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1207,11543,7,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1208,12423,8,llama4scout,original,42,6,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1209,1467,9,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1210,733,10,llama4scout,original,42,2,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1211,5349,11,llama4scout,original,42,6,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1212,515,12,llama4scout,original,42,10,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1213,4173,13,llama4scout,original,42,8,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1214,10499,14,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1215,2926,15,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1216,8551,16,llama4scout,original,42,8,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1217,9418,17,llama4scout,original,42,7,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1218,11678,18,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1219,7596,19,llama4scout,original,42,6,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1220,3761,20,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1221,7195,21,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1222,3891,22,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1223,721,23,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1224,4797,24,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1225,13683,25,llama4scout,original,42,6,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1226,11541,26,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1227,5062,27,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1228,1201,28,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1229,11260,29,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1230,6111,30,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1231,7702,31,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1232,5721,32,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1233,4047,33,llama4scout,original,42,8,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1234,345,34,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1235,7065,35,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1236,3230,36,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1237,13596,37,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1238,2702,38,llama4scout,original,42,6,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1239,12358,39,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1240,723,40,llama4scout,original,42,8,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1241,1214,41,llama4scout,original,42,6,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1242,8154,42,llama4scout,original,42,6,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1243,948,43,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1244,10486,44,llama4scout,original,42,6,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1245,9334,45,llama4scout,original,42,6,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1246,8085,46,llama4scout,original,42,6,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1247,7150,47,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1248,2722,48,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1249,11719,49,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1250,6729,50,llama4scout,original,42,7,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1251,5265,51,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1252,1111,52,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1253,11340,53,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1254,3295,54,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1255,11457,55,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1256,8061,56,llama4scout,original,42,8,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1257,6847,57,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1258,6878,58,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1259,9914,59,llama4scout,original,42,5,llama4scout_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1260,1201,0,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1261,11541,1,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1262,7195,2,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1263,3891,3,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1264,733,4,qwen3vl,large,42,6,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1265,8154,5,qwen3vl,large,42,6,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1266,515,6,qwen3vl,large,42,9,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1267,10499,7,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1268,10486,8,qwen3vl,large,42,6,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1269,5062,9,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1270,5721,10,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1271,5265,11,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1272,2400,12,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1273,3761,13,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1274,3295,14,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1275,8061,15,qwen3vl,large,42,8,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1276,9914,16,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1277,7065,17,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1278,721,18,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1279,5047,19,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1280,4047,20,qwen3vl,large,42,7,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1281,12358,21,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1282,9334,22,qwen3vl,large,42,6,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1283,6878,23,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1284,948,24,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1285,7150,25,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1286,1467,26,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1287,9418,27,qwen3vl,large,42,6,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1288,2722,28,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1289,5201,29,qwen3vl,large,42,9,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1290,11457,30,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1291,2702,31,qwen3vl,large,42,6,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1292,11543,32,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1293,6215,33,qwen3vl,large,42,7,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1294,13683,34,qwen3vl,large,42,6,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1295,11719,35,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1296,11678,36,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1297,7596,37,qwen3vl,large,42,6,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1298,11340,38,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1299,4173,39,qwen3vl,large,42,8,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1300,6921,40,qwen3vl,large,42,7,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1301,6729,41,qwen3vl,large,42,9,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1302,12423,42,qwen3vl,large,42,6,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1303,8551,43,qwen3vl,large,42,8,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1304,11260,44,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1305,3230,45,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1306,2926,46,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1307,8085,47,qwen3vl,large,42,6,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1308,10408,48,qwen3vl,large,42,6,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1309,345,49,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1310,5349,50,qwen3vl,large,42,6,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1311,7702,51,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1312,5540,52,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1313,6847,53,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1314,1214,54,qwen3vl,large,42,6,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1315,1111,55,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1316,723,56,qwen3vl,large,42,9,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1317,4797,57,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1318,6111,58,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1319,13596,59,qwen3vl,large,42,5,qwen3vl_large_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1320,5721,0,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1321,515,1,qwen3vl,large,43,9,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1322,723,2,qwen3vl,large,43,9,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1323,345,3,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1324,3230,4,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1325,12423,5,qwen3vl,large,43,6,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
